;version;loss_function;alpha;gamma;loss;accuracy;precision;recall;auc;val_loss;val_accuracy;val_precision;val_recall;val_auc
114;v2.2.3.1;BinaryFocalCrossentropy;0.75;2.0;0.037364013493061;0.9410253763198853;0.9604387283325196;0.9597128033638;0.9843777418136596;0.0364080108702182;0.9472701549530028;0.9677419066429138;0.9520451426506042;0.9869635105133056
115;v2.2.3.1;BinaryFocalCrossentropy;0.75;2.0;0.0359885394573211;0.9419747591018676;0.9617453217506408;0.95963716506958;0.9855307936668396;0.03760651871562;0.9456369280815125;0.94802063703537;0.9710860252380372;0.987808108329773
116;v2.2.3.1;BinaryFocalCrossentropy;0.75;2.0;0.0347709059715271;0.9445995688438416;0.962929368019104;0.9620559215545654;0.9864851236343384;0.0367763824760913;0.9477367997169496;0.9647687077522278;0.955923855304718;0.9876445531845092
117;v2.2.3.1;BinaryFocalCrossentropy;0.75;2.0;0.0339561738073825;0.9476153254508972;0.9651127457618712;0.9639455676078796;0.9871560335159302;0.0350425168871879;0.9507699608802797;0.967581033706665;0.9576869010925292;0.9880621433258056
118;v2.2.3.1;BinaryFocalCrossentropy;0.75;2.0;0.0337000712752342;0.9471126794815063;0.9643856287002563;0.9640211462974548;0.9873033165931702;0.0373922660946846;0.948203444480896;0.9506896734237672;0.9721438884735109;0.9883782267570496
119;v2.2.3.1;BinaryFocalCrossentropy;0.75;2.0;0.0330932140350341;0.9470009803771972;0.9642398357391356;0.9640211462974548;0.9877032041549684;0.0395583994686603;0.944936990737915;0.976190447807312;0.9397038221359252;0.9878253936767578
120;v2.2.3.2;BinaryFocalCrossentropy;0.75;3.0;0.0280761737376451;0.9200612902641296;0.949886679649353;0.9391261339187622;0.973555862903595;0.0210248306393623;0.9414372444152832;0.9739640355110168;0.936530351638794;0.9854008555412292
121;v2.2.3.2;BinaryFocalCrossentropy;0.75;3.0;0.0216838512569665;0.9327041506767272;0.9544252157211304;0.9544973373413086;0.9801194667816162;0.0199541561305522;0.944936990737915;0.9723837375640868;0.9435825347900392;0.987033188343048
122;v2.2.3.2;BinaryFocalCrossentropy;0.75;3.0;0.0201978944242;0.937004327774048;0.9580620527267456;0.9566137790679932;0.9825057983398438;0.0193116758018732;0.9491367340087892;0.9622175097465516;0.9608603715896606;0.987472414970398
123;v2.2.3.2;BinaryFocalCrossentropy;0.75;3.0;0.0194255243986845;0.9403551816940308;0.9600544571876526;0.9591836929321288;0.9840952157974244;0.0193540677428245;0.9463369250297546;0.9687050580978394;0.9495768547058104;0.9878159761428832
124;v2.2.3.2;BinaryFocalCrossentropy;0.75;3.0;0.0189729966223239;0.9417513608932496;0.961663782596588;0.9594104290008544;0.9847924709320068;0.0191880855709314;0.9444703459739684;0.9655913710594176;0.9499294757843018;0.987728714942932
125;v2.2.3.2;BinaryFocalCrossentropy;0.75;3.0;0.018521973863244;0.9423657059669496;0.961695671081543;0.9602418541908264;0.9855089783668518;0.019832095131278;0.9426038265228271;0.9585694074630736;0.9545133709907532;0.9869298934936525
126;v2.2.3.2;BinaryFocalCrossentropy;0.75;3.0;0.0178738161921501;0.9440411329269408;0.9635329842567444;0.9606198072433472;0.9865400791168212;0.0189538355916738;0.9486700892448424;0.9628450274467468;0.9594499468803406;0.9876928329467772
127;v2.2.3.2;BinaryFocalCrossentropy;0.75;3.0;0.0175750982016325;0.9461074471473694;0.9644777774810792;0.9625094532966614;0.9870010614395142;0.0190455298870801;0.94937002658844;0.9718918800354004;0.9509872794151306;0.9879540205001832
128;v2.2.3.2;BinaryFocalCrossentropy;0.75;3.0;0.0173760205507278;0.947503626346588;0.9652483463287354;0.9636432528495787;0.9873253107070924;0.0205175708979368;0.9486700892448424;0.9541666507720948;0.9689703583717346;0.9878337383270264
129;v2.2.3.2;BinaryFocalCrossentropy;0.75;3.0;0.017284158617258;0.9448229670524596;0.9635716676712036;0.9616780281066896;0.987425982952118;0.0196795277297496;0.9491367340087892;0.967166304588318;0.9555712342262268;0.987557291984558
130;v2.3.0.0;SigmoidFocalCrossEntropy;0.25;1.0;0.0419076420366764;0.9083904027938844;0.9739917516708374;0.8974231481552124;0.9724151492118835;0.0315944999456405;0.9290713667869568;0.9846860766410828;0.9069111347198486;0.9834944009780884
131;v2.3.0.0;SigmoidFocalCrossEntropy;0.25;1.0;0.0344227515161037;0.9172902703285216;0.980217456817627;0.9063491821289062;0.9792526960372924;0.0295524522662162;0.9325711727142334;0.9836688041687012;0.913258135318756;0.9853901863098145
132;v2.3.0.0;SigmoidFocalCrossEntropy;0.25;1.0;0.0316497012972831;0.9247179627418518;0.9834797978401184;0.913454294204712;0.982382357120514;0.0285441018640995;0.9353709816932678;0.983742892742157;0.9174894094467164;0.986548900604248
133;v2.3.0.0;SigmoidFocalCrossEntropy;0.25;1.0;0.0303185526281595;0.9280129671096802;0.9835587739944458;0.917913854122162;0.9839612245559692;0.0283734202384948;0.9409705996513368;0.9806475639343262;0.9291255474090576;0.986649215221405
134;v2.3.0.0;SigmoidFocalCrossEntropy;0.25;1.0;0.0299056395888328;0.927789568901062;0.9836317896842957;0.9175359010696412;0.9842437505722046;0.0289515312761068;0.946103572845459;0.9772810339927672;0.9404090046882628;0.9873826503753662
135;v2.3.0.0;SigmoidFocalCrossEntropy;0.25;1.0;0.0289767105132341;0.932145655155182;0.984984278678894;0.9222221970558168;0.9851570129394532;0.0280882846564054;0.9335044622421264;0.9844284057617188;0.9139633178710938;0.9872558116912842
136;v2.3.0.0;SigmoidFocalCrossEntropy;0.25;1.0;0.0280366986989974;0.933988630771637;0.98518043756485;0.9245653748512268;0.9861643314361572;0.0276689194142818;0.9384040832519532;0.9856495261192322;0.9203103184700012;0.9876804947853088
137;v2.3.0.0;SigmoidFocalCrossEntropy;0.25;1.0;0.0276017002761364;0.9348821640014648;0.9861379861831664;0.9248677492141724;0.9864256978034972;0.0279758851975202;0.9409705996513368;0.9831649661064148;0.926657259464264;0.987368106842041
138;v2.3.0.0;SigmoidFocalCrossEntropy;0.25;1.0;0.0275280997157096;0.9347146153450012;0.9863698482513428;0.9244142174720764;0.986663281917572;0.0277746804058551;0.9477367997169496;0.981208562850952;0.9389985799789428;0.987784743309021
139;v2.3.0.0;SigmoidFocalCrossEntropy;0.25;1.0;0.026706164702773;0.93672513961792;0.9863311052322388;0.9272108674049376;0.9872009754180908;0.0274781491607427;0.9430704712867736;0.9821428656578064;0.9308885931968688;0.9879587888717652
140;v2.3.0.1;SigmoidFocalCrossEntropy;0.25;2.0;0.0224422216415405;0.9073539972305298;0.9744648933410645;0.8954935669898987;0.9747922420501708;0.0164405964314937;0.9302380084991456;0.9828702211380004;0.9104372262954712;0.9835565090179444
141;v2.3.0.1;SigmoidFocalCrossEntropy;0.25;2.0;0.0177634768187999;0.9181280136108398;0.979458749294281;0.9082388281822203;0.9798359870910645;0.0174844935536384;0.9134390950202942;0.99319726228714;0.8751763105392456;0.9854232668876648
142;v2.3.0.1;SigmoidFocalCrossEntropy;0.25;2.0;0.0162691343575716;0.9260024428367616;0.9831966757774352;0.9154950976371764;0.9827716946601868;0.0161841791123151;0.9440037608146667;0.9744151830673218;0.9400564432144164;0.9854546189308168
143;v2.3.0.1;SigmoidFocalCrossEntropy;0.25;2.0;0.0156330671161413;0.9278454184532166;0.9813709855079652;0.919803500175476;0.984116792678833;0.0155848646536469;0.9437704086303712;0.9803776144981384;0.933709442615509;0.98642760515213
144;v2.3.0.1;SigmoidFocalCrossEntropy;0.25;2.0;0.015506561845541;0.9309728741645812;0.983161449432373;0.9223734140396118;0.9843626618385316;0.0148251699283719;0.9437704086303712;0.978959023952484;0.9351198673248292;0.9875569939613342
145;v2.3.0.1;SigmoidFocalCrossEntropy;0.25;2.0;0.015056038275361;0.9324807524681092;0.983976185321808;0.9236583709716796;0.9852671027183532;0.0154729662463068;0.9407373070716858;0.9760324358940125;0.9333568215370178;0.9872310161590576
146;v2.3.0.1;SigmoidFocalCrossEntropy;0.25;2.0;0.0145283667370677;0.9352731108665466;0.9831105470657348;0.9283446669578552;0.9863303899765016;0.0149120865389704;0.9374708533287048;0.985627830028534;0.9188998341560364;0.9879361391067504
147;v2.3.0.1;SigmoidFocalCrossEntropy;0.25;2.0;0.0141869047656655;0.9350497126579284;0.9845017194747924;0.9266817569732666;0.9869712591171264;0.0149978231638669;0.9475035071372986;0.980493187904358;0.939351201057434;0.9882606267929076
148;v2.3.0.1;SigmoidFocalCrossEntropy;0.25;2.0;0.0143552608788013;0.9359432458877563;0.9850662350654602;0.9273620843887328;0.9866824150085448;0.0149911381304264;0.9358376264572144;0.983389973640442;0.91854727268219;0.9882755279541016
149;v2.3.0.1;SigmoidFocalCrossEntropy;0.25;2.0;0.0139258177950978;0.937227725982666;0.9855607151985168;0.9286470413208008;0.9872674942016602;0.0160978753119707;0.9412038922309875;0.9792284965515136;0.9308885931968688;0.9874696731567384
150;v2.3.0.2;SigmoidFocalCrossEntropy;0.25;3.0;0.0121600832790136;0.9061373472213744;0.9737109541893004;0.8944976925849915;0.9732736945152284;0.0091234259307384;0.9388707280158995;0.9756097793579102;0.9308885931968688;0.98335063457489
151;v2.3.0.2;SigmoidFocalCrossEntropy;0.25;3.0;0.0092950128018856;0.9171227812767028;0.97810161113739;0.9081632494926452;0.979431450366974;0.0080870790407061;0.9353709816932678;0.9826480746269226;0.91854727268219;0.9866586923599244
152;v2.3.0.2;SigmoidFocalCrossEntropy;0.25;3.0;0.0084794908761978;0.9275103211402892;0.9821399450302124;0.9185941219329834;0.9824398756027222;0.0085921389982104;0.9260382652282716;0.9883675575256348;0.8988011479377747;0.98627907037735
153;v2.3.0.2;SigmoidFocalCrossEntropy;0.25;3.0;0.0082815270870924;0.9288506507873536;0.9813204407691956;0.9212396144866944;0.9833734035491944;0.0087778624147176;0.9454036355018616;0.968997836112976;0.9478138089179992;0.986780881881714
154;v2.3.0.2;SigmoidFocalCrossEntropy;0.25;3.0;0.008176090195775;0.9288506507873536;0.9812429547309875;0.9213151931762696;0.9839110374450684;0.0085668265819549;0.944936990737915;0.9734158515930176;0.9425246715545654;0.9874287247657776
155;v2.3.0.2;SigmoidFocalCrossEntropy;0.25;3.0;0.0079134162515401;0.9330391883850098;0.9839112162590028;0.9244897961616516;0.985026717185974;0.0082458592951297;0.9454036355018616;0.9713768362998962;0.9453455805778505;0.9872627854347228
156;v2.3.0.2;SigmoidFocalCrossEntropy;0.25;3.0;0.0075497692450881;0.9358315467834472;0.9839756488800048;0.92826908826828;0.986182689666748;0.0083771329373121;0.946103572845459;0.9714078903198242;0.9464033842086792;0.9881625175476074
157;v2.3.0.2;SigmoidFocalCrossEntropy;0.25;3.0;0.0075369337573647;0.9330391883850098;0.9833667874336244;0.9250189065933228;0.9861735105514526;0.0080371499061584;0.9393373727798462;0.9805970191955566;0.926657259464264;0.987419366836548
158;v2.3.0.2;SigmoidFocalCrossEntropy;0.25;3.0;0.0073028709739446;0.9360549449920654;0.9853803515434264;0.9272108674049376;0.9872832298278807;0.0079031949862837;0.9388707280158995;0.9856603741645812;0.9210155010223388;0.9886685013771056
159;v2.3.0.2;SigmoidFocalCrossEntropy;0.25;3.0;0.007259412202984;0.9371718764305116;0.984006404876709;0.930083155632019;0.9870995283126832;0.0081348065286874;0.9451703429222108;0.977247714996338;0.9389985799789428;0.9878876209259032
160;v2.3.1.0;SigmoidFocalCrossEntropy;0.4;1.0;0.0483380295336246;0.9206470847129822;0.9611243605613708;0.9279223084449768;0.974844455718994;0.0375387407839298;0.9409705996513368;0.96340149641037;0.9467560052871704;0.9837263822555542
161;v2.3.1.0;SigmoidFocalCrossEntropy;0.4;1.0;0.0394603237509727;0.931252121925354;0.9666329622268676;0.9393801689147948;0.9804257154464722;0.0344157107174396;0.945870280265808;0.9710564613342284;0.9464033842086792;0.9858627915382384
162;v2.3.1.0;SigmoidFocalCrossEntropy;0.4;1.0;0.0368348285555839;0.9355523586273192;0.970029592514038;0.9418745040893556;0.9827743172645568;0.033976774662733;0.942837119102478;0.9778679609298706;0.9347673058509828;0.9860376715660096
163;v2.3.1.0;SigmoidFocalCrossEntropy;0.4;1.0;0.035079687833786;0.9381213188171388;0.969553768634796;0.9459561705589294;0.984419584274292;0.0331090129911899;0.9433037638664246;0.9757798314094543;0.9375881552696228;0.9876381158828736
164;v2.3.1.0;SigmoidFocalCrossEntropy;0.4;1.0;0.0347899943590164;0.9394616484642028;0.9710673093795776;0.9462584853172302;0.9846387505531312;0.0324612371623516;0.9454036355018616;0.9769061803817748;0.9397038221359252;0.9874794483184814
165;v2.3.1.0;SigmoidFocalCrossEntropy;0.4;1.0;0.0338994860649108;0.941583812236786;0.9720284938812256;0.9482237100601196;0.985432744026184;0.0324632115662097;0.9454036355018616;0.9727470874786376;0.9439350962638856;0.9878048896789552
166;v2.3.1.0;SigmoidFocalCrossEntropy;0.4;1.0;0.0327661335468292;0.9429799914360046;0.972301721572876;0.9498866200447084;0.986419439315796;0.0329257063567638;0.947036862373352;0.9735026955604552;0.9456981420516968;0.987821400165558
167;v2.3.1.0;SigmoidFocalCrossEntropy;0.4;1.0;0.0323000028729438;0.9445995688438416;0.9734602570533752;0.9509448409080504;0.986768364906311;0.0327821671962738;0.9498366713523864;0.9695449471473694;0.9541608095169068;0.9880080819129944
168;v2.3.1.0;SigmoidFocalCrossEntropy;0.4;1.0;0.0320552922785282;0.9456606507301332;0.974452257156372;0.9513983130455016;0.9869532585144044;0.0330302491784095;0.9435371160507202;0.9810830950737;0.9326516389846802;0.9883033037185668
169;v2.3.1.0;SigmoidFocalCrossEntropy;0.4;1.0;0.0314770340919494;0.9458281993865968;0.9747521877288818;0.9513227343559264;0.9874242544174194;0.0321674533188343;0.950070023536682;0.9743126034736632;0.9495768547058104;0.9878808259963988
170;v2.3.1.1;SigmoidFocalCrossEntropy;0.4;2.0;0.0255618840456008;0.9218186736106871;0.96059650182724;0.9301630854606628;0.975143015384674;0.0191724970936775;0.93303781747818;0.9796763062477112;0.9178420305252076;0.9855059385299684
171;v2.3.1.1;SigmoidFocalCrossEntropy;0.4;2.0;0.0203731637448072;0.9305819272994996;0.9649367928504944;0.9402116537094116;0.980405330657959;0.0181775111705064;0.9447036981582642;0.9632798433303832;0.952750325202942;0.9866269826889038
172;v2.3.1.1;SigmoidFocalCrossEntropy;0.4;2.0;0.0189695172011852;0.9341561198234558;0.9682909846305848;0.9417233467102052;0.9829323291778564;0.0196693837642669;0.934204399585724;0.9851823449134828;0.914315938949585;0.9871395826339722
173;v2.3.1.1;SigmoidFocalCrossEntropy;0.4;2.0;0.0182308237999677;0.938065469264984;0.9701341986656188;0.945275902748108;0.9843741655349731;0.0189843159168958;0.944936990737915;0.9564606547355652;0.9605077505111694;0.9873046875
174;v2.3.1.1;SigmoidFocalCrossEntropy;0.4;2.0;0.0179954450577497;0.9381213188171388;0.969262957572937;0.9462584853172302;0.9846841096878052;0.0174349714070558;0.9463369250297546;0.9703971147537231;0.9478138089179992;0.9879497289657592
175;v2.3.1.1;SigmoidFocalCrossEntropy;0.4;2.0;0.0173341874033212;0.9417513608932496;0.972914218902588;0.947543442249298;0.985850155353546;0.0178924147039651;0.941670536994934;0.9788888692855836;0.9319463968276978;0.9884787201881408
176;v2.3.1.1;SigmoidFocalCrossEntropy;0.4;2.0;0.0169412828981876;0.942812442779541;0.971638321876526;0.9503401517868042;0.9865046739578248;0.0170398727059364;0.948203444480896;0.9735507369041444;0.947461187839508;0.9882125854492188
177;v2.3.1.1;SigmoidFocalCrossEntropy;0.4;2.0;0.0165391974151134;0.9449905157089232;0.9741345643997192;0.9507936239242554;0.9871025681495668;0.0180256385356187;0.9477367997169496;0.9721619486808776;0.9481664299964904;0.9871342182159424
178;v2.3.1.1;SigmoidFocalCrossEntropy;0.4;2.0;0.0163279920816421;0.9460515975952148;0.9745395183563232;0.9518518447875975;0.9875035285949708;0.0174792967736721;0.9468035697937012;0.9755652546882628;0.943229913711548;0.9881736040115356
179;v2.3.1.1;SigmoidFocalCrossEntropy;0.4;2.0;0.0160440783947706;0.946274995803833;0.974841296672821;0.9518518447875975;0.9878230094909668;0.0194876007735729;0.9463369250297546;0.9549580812454224;0.9643864631652832;0.987510085105896
180;v2.3.1.2;SigmoidFocalCrossEntropy;0.4;3.0;0.0134217105805873;0.9200612902641296;0.9566717743873596;0.9317814111709596;0.9744144678115844;0.0097046913579106;0.9442370533943176;0.9645795822143556;0.9506347179412842;0.9857825636863708
181;v2.3.1.2;SigmoidFocalCrossEntropy;0.4;3.0;0.0106012048199772;0.9314196109771729;0.965193808078766;0.9411186575889589;0.9800143241882324;0.0097806053236126;0.9400373101234436;0.9820560812950134;0.9263046383857728;0.9868717193603516
182;v2.3.1.2;SigmoidFocalCrossEntropy;0.4;3.0;0.0098126325756311;0.9359432458877563;0.9695344567298888;0.9429327249526978;0.9827655553817748;0.0092232087627053;0.9454036355018616;0.9779573678970336;0.9386459589004515;0.9870589971542358
183;v2.3.1.2;SigmoidFocalCrossEntropy;0.4;3.0;0.0094682835042476;0.937842071056366;0.969396471977234;0.9457293748855592;0.984140157699585;0.0091878082603216;0.9498366713523864;0.96686851978302;0.9569816589355468;0.987458109855652
184;v2.3.1.2;SigmoidFocalCrossEntropy;0.4;3.0;0.0091373957693576;0.9400200843811036;0.9715282917022704;0.9465608596801758;0.9851597547531128;0.0093173421919345;0.9468035697937012;0.971098244190216;0.9478138089179992;0.9875404834747314
185;v2.3.1.2;SigmoidFocalCrossEntropy;0.4;3.0;0.008999977260828;0.9409695267677308;0.9709091186523438;0.9485260844230652;0.9855526685714722;0.0090533550828695;0.9456369280815125;0.9713872075080872;0.9456981420516968;0.9877970218658448
186;v2.3.1.2;SigmoidFocalCrossEntropy;0.4;3.0;0.0087403794750571;0.944655418395996;0.9725847840309144;0.9519274234771729;0.9865177869796752;0.0094054844230413;0.9465702176094056;0.9610894918441772;0.9580394625663756;0.9875717163085938
187;v2.3.1.2;SigmoidFocalCrossEntropy;0.4;3.0;0.0086035830900073;0.9439852833747864;0.9720484614372252;0.9515495300292968;0.9869132041931152;0.0094843572005629;0.9451703429222108;0.977598249912262;0.9386459589004515;0.9883362054824828
188;v2.3.1.2;SigmoidFocalCrossEntropy;0.4;3.0;0.0085192220285534;0.943426787853241;0.9726111888885498;0.950188934803009;0.9872132539749146;0.0097547518089413;0.948203444480896;0.9641335010528564;0.957334280014038;0.9879456162452698
189;v2.3.1.2;SigmoidFocalCrossEntropy;0.4;3.0;0.0083386860787868;0.9451022148132324;0.9724557995796204;0.9526832699775696;0.987579584121704;0.0096907811239361;0.948203444480896;0.9732078313827516;0.9478138089179992;0.9876019954681396
190;v2.3.2.0;SigmoidFocalCrossEntropy;0.6;1.0;0.0486089549958705;0.9228100180625916;0.9367127418518066;0.9581102728843688;0.9738045930862428;0.0363770760595798;0.9437704086303712;0.9466437101364136;0.969675600528717;0.985393762588501
191;v2.3.2.0;SigmoidFocalCrossEntropy;0.6;1.0;0.040102545171976;0.9318105578422546;0.9412153959274292;0.968178391456604;0.9795214533805848;0.0359500609338283;0.9398040175437928;0.937839686870575;0.9735543131828308;0.9865767955780028
192;v2.3.2.0;SigmoidFocalCrossEntropy;0.6;1.0;0.0373835153877735;0.935105562210083;0.945379376411438;0.9681028127670288;0.9823973774909972;0.0351816639304161;0.947036862373352;0.9657265543937684;0.9538081884384156;0.9873214960098268
193;v2.3.2.0;SigmoidFocalCrossEntropy;0.6;1.0;0.0355397313833236;0.937842071056366;0.94728684425354;0.969841241836548;0.9840610027313232;0.034002348780632;0.941670536994934;0.93949693441391;0.9746121168136596;0.9881240129470824
194;v2.3.2.0;SigmoidFocalCrossEntropy;0.6;1.0;0.0351189039647579;0.940690279006958;0.9496673941612244;0.9712018370628356;0.9844179153442384;0.0328465960919857;0.9489033818244934;0.9605772495269777;0.9622707962989808;0.9881804585456848
195;v2.3.2.0;SigmoidFocalCrossEntropy;0.6;1.0;0.0342048145830631;0.939573347568512;0.9487293362617492;0.9706727266311646;0.985228955745697;0.0351006537675857;0.9472701549530028;0.9677419066429138;0.9520451426506042;0.9876875877380372
196;v2.3.2.0;SigmoidFocalCrossEntropy;0.6;1.0;0.0331558287143707;0.9442086219787598;0.9520958065986632;0.973469376564026;0.9861581921577454;0.0332434549927711;0.946103572845459;0.9499136209487916;0.969675600528717;0.9880551099777222
197;v2.3.2.0;SigmoidFocalCrossEntropy;0.6;1.0;0.0324781164526939;0.9447112679481506;0.953131914138794;0.97301584482193;0.9866893887519836;0.0331558138132095;0.948203444480896;0.9544506072998048;0.9679125547409058;0.9880152940750122
198;v2.3.2.0;SigmoidFocalCrossEntropy;0.6;1.0;0.0323096886277198;0.9456606507301332;0.9536605477333068;0.9737717509269714;0.986768901348114;0.0322547070682048;0.950070023536682;0.9542619585990906;0.9710860252380372;0.9886453747749328
199;v2.3.2.0;SigmoidFocalCrossEntropy;0.6;1.0;0.0315819792449474;0.9456606507301332;0.954265832901001;0.97309148311615;0.9874051809310912;0.0332676693797111;0.9489033818244934;0.9609017372131348;0.9619181752204896;0.9881275296211244
200;v2.3.2.1;SigmoidFocalCrossEntropy;0.6;2.0;0.0254551377147436;0.920602023601532;0.9336647987365724;0.958421528339386;0.9746317863464355;0.0189276486635208;0.946103572845459;0.95782071352005;0.9608603715896606;0.9857053756713868
201;v2.3.2.1;SigmoidFocalCrossEntropy;0.6;2.0;0.0204981807619333;0.9313637614250184;0.9417003989219666;0.9669690132141112;0.9801090955734252;0.0187271926552057;0.950536608695984;0.966571807861328;0.9583920836448668;0.9868941307067872
202;v2.3.2.1;SigmoidFocalCrossEntropy;0.6;2.0;0.019134122878313;0.9353848099708556;0.946255624294281;0.9674981236457824;0.982779860496521;0.018889270722866;0.9419038891792296;0.940715491771698;0.9735543131828308;0.9861966967582704
203;v2.3.2.1;SigmoidFocalCrossEntropy;0.6;2.0;0.0183172207325696;0.9385122060775756;0.9482592940330504;0.9696900844573976;0.9841940999031068;0.0182540509849786;0.9451703429222108;0.953610062599182;0.964033842086792;0.9870946407318116
204;v2.3.2.1;SigmoidFocalCrossEntropy;0.6;2.0;0.017945347353816;0.9399083852767944;0.9504818320274352;0.9691609740257264;0.984832227230072;0.017688799649477;0.9477367997169496;0.9528432488441468;0.9689703583717346;0.9879578351974488
205;v2.3.2.1;SigmoidFocalCrossEntropy;0.6;2.0;0.0174774043262004;0.9419747591018676;0.9516188502311708;0.9708238840103148;0.9856423139572144;0.017708295956254;0.9454036355018616;0.9504847526550292;0.9679125547409058;0.9878531694412231
206;v2.3.2.1;SigmoidFocalCrossEntropy;0.6;2.0;0.017118114978075;0.9437060356140136;0.9532037973403932;0.9715041518211364;0.9862422943115234;0.0184830278158187;0.9472701549530028;0.9624379873275756;0.9576869010925292;0.9873899817466736
207;v2.3.2.1;SigmoidFocalCrossEntropy;0.6;2.0;0.0166805982589721;0.944543719291687;0.9535245895385742;0.9723355770111084;0.9869287014007568;0.0175687540322542;0.9489033818244934;0.9557645320892334;0.9675599336624146;0.9880737662315368
208;v2.3.2.1;SigmoidFocalCrossEntropy;0.6;2.0;0.0164159163832664;0.9469451308250428;0.9555572271347046;0.973469376564026;0.987417459487915;0.0174889788031578;0.94937002658844;0.9554782509803772;0.9686177968978882;0.9883885383605956
209;v2.3.2.1;SigmoidFocalCrossEntropy;0.6;2.0;0.0163028091192245;0.9454931020736694;0.9543904066085817;0.9727135300636292;0.9875101447105408;0.0178304314613342;0.9491367340087892;0.9628713130950928;0.9601551294326782;0.9884401559829712
210;v2.3.2.2;SigmoidFocalCrossEntropy;0.6;3.0;0.0132909342646598;0.9198810458183287;0.9349202513694764;0.9558695554733276;0.974607527256012;0.0101746479049324;0.9426038265228271;0.9618402123451232;0.9509872794151306;0.9858272671699524
211;v2.3.2.2;SigmoidFocalCrossEntropy;0.6;3.0;0.0107499985024333;0.9298559427261353;0.9416494369506836;0.9648526310920716;0.9794309139251708;0.0095186326652765;0.9454036355018616;0.9529944062232972;0.9650917053222656;0.9868447184562684
212;v2.3.2.2;SigmoidFocalCrossEntropy;0.6;3.0;0.0099132750183343;0.9349380135536194;0.9458940029144288;0.967271327972412;0.9823954105377196;0.0097876414656639;0.9454036355018616;0.9555321931838988;0.9622707962989808;0.986152410507202
213;v2.3.2.2;SigmoidFocalCrossEntropy;0.6;3.0;0.0095491558313369;0.937227725982666;0.94863623380661;0.9674225449562072;0.9838451743125916;0.0094142528250813;0.9472701549530028;0.9553384780883788;0.965444266796112;0.9875234961509703
214;v2.3.2.2;SigmoidFocalCrossEntropy;0.6;3.0;0.00933806784451;0.9390707015991212;0.9494261145591736;0.9691609740257264;0.984521985054016;0.0108658438548445;0.9451703429222108;0.9636363387107848;0.9531029462814332;0.9866943359375
215;v2.3.2.2;SigmoidFocalCrossEntropy;0.6;3.0;0.00915720872581;0.9387356042861938;0.9500036835670472;0.9680272340774536;0.9852002263069152;0.0100347101688385;0.9465702176094056;0.9714285731315612;0.9471086263656616;0.9882349967956544
216;v2.3.2.2;SigmoidFocalCrossEntropy;0.6;3.0;0.0086916694417595;0.9437060356140136;0.9531365633010864;0.9715797305107116;0.9865294098854064;0.0100228898227214;0.9454036355018616;0.9703543186187744;0.9464033842086792;0.988420307636261
217;v2.3.2.2;SigmoidFocalCrossEntropy;0.6;3.0;0.0086674243211746;0.9442644715309144;0.9531713128089904;0.9723355770111084;0.9867079257965088;0.0094409612938761;0.9498366713523864;0.9619316458702089;0.9622707962989808;0.9882032871246338
218;v2.3.2.2;SigmoidFocalCrossEntropy;0.6;3.0;0.0084609827026724;0.9440969228744508;0.9536988735198976;0.9715041518211364;0.9873154163360596;0.0097912838682532;0.9486700892448424;0.9658119678497314;0.9562764167785645;0.9885156750679016
219;v2.3.2.2;SigmoidFocalCrossEntropy;0.6;3.0;0.0084003815427422;0.9459398984909058;0.955024480819702;0.972637951374054;0.9874955415725708;0.0095961391925811;0.9486700892448424;0.9579831957817078;0.9647390842437744;0.9877952933311462
220;v2.3.3.0;SigmoidFocalCrossEntropy;0.75;1.0;0.0424643382430076;0.9108237028121948;0.908153235912323;0.9754761457443236;0.9713133573532104;0.033239621669054;0.9272048473358154;0.9176042079925536;0.977785587310791;0.9839625358581544
221;v2.3.3.0;SigmoidFocalCrossEntropy;0.75;1.0;0.0346953645348548;0.9180721640586852;0.9128817319869996;0.9829176068305968;0.9786897301673888;0.0324353277683258;0.9283714294433594;0.9147261381149292;0.983427345752716;0.9855242967605592
222;v2.3.3.0;SigmoidFocalCrossEntropy;0.75;1.0;0.0324394069612026;0.9226516485214232;0.9176362752914428;0.9835978746414183;0.9818551540374756;0.0304916705936193;0.9269715547561646;0.9145579934120178;0.9813116788864136;0.9869123101234436
223;v2.3.3.0;SigmoidFocalCrossEntropy;0.75;1.0;0.0309652592986822;0.9270077347755432;0.9218738675117492;0.9846560955047609;0.9833557605743408;0.030839517712593;0.941670536994934;0.9406952857971193;0.9732016921043396;0.986468493938446
224;v2.3.3.0;SigmoidFocalCrossEntropy;0.75;1.0;0.030436672270298;0.9288506507873536;0.9243327379226683;0.98427814245224;0.9837992191314696;0.0313327983021736;0.9430704712867736;0.9468965530395508;0.968265175819397;0.986807942390442
225;v2.3.3.0;SigmoidFocalCrossEntropy;0.75;1.0;0.0296204145997762;0.9294091463088988;0.9247480034828186;0.9845805168151855;0.9847095012664796;0.030160941183567;0.9444703459739684;0.946391761302948;0.9710860252380372;0.9876771569252014
226;v2.3.3.0;SigmoidFocalCrossEntropy;0.75;1.0;0.0286272950470447;0.935217261314392;0.930272340774536;0.9862433671951294;0.9854592084884644;0.0299883633852005;0.9335044622421264;0.9227709770202636;0.9816642999649048;0.9870831966400146
